customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,monthlycharges_per_tenure,has_internet_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2868-LLSKM,False,1.4508197855632678,0.6277706561438292,1.523330738909443,0,1.2123188405797103,1,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
8111-RKSPX,False,-1.1552834925186746,0.24721914310578694,-0.873240898926774,1,14.440000000000001,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2988-QRAJY,False,1.4915401492832983,1.505199472231542,2.272765758204616,0,1.572142857142857,1,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
1585-MQSSU,False,-0.62591876415828,-0.44076481496298814,-0.6105511974923833,1,2.861111111111111,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0071-NDAFP,False,-0.30015585439803716,-1.304899255049372,-0.7297207922770578,0,0.9807692307692307,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
2856-NNASM,True,0.43281069256250915,0.8238627021634315,0.6947289602778788,1,2.0352272727272727,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
7328-ZJAJO,False,1.0843365120829946,-1.504314895069307,-0.46831153480293214,0,0.325,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
6458-CYIDZ,True,-1.1145631287986442,0.5297246331340278,-0.8426647802204432,0,13.450000000000001,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8559-CIZFV,False,-0.46303730927815856,0.4233696251233959,-0.2906609736261491,1,3.522727272727273,1,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
1090-PYKCI,False,1.4915401492832983,1.3406815692150957,2.186247484406702,0,1.5014285714285713,1,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False
3058-WQDRE,False,-0.7888002190384014,-1.3165318340505352,-0.8616285968043697,0,1.7964285714285713,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7547-EKNFS,False,0.3920903288424788,1.0133075601823696,0.7400301845272584,1,2.2151162790697674,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2279-AXJJK,False,0.7992939660427822,1.0266019361836989,1.2385423408504768,0,1.8047169811320756,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
6769-DYBQN,True,0.5549717837226001,0.6726391751483144,0.7444675851481773,1,1.8085106382978724,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0909-SELIE,False,1.1657772395230555,0.53304822713436,1.1380716432096742,0,1.303225806451613,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
3417-TSCIC,False,-0.13727439951791576,-1.3265026160515319,-0.6602015158826636,0,0.8283333333333334,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1042-HFUCW,False,-0.30015585439803716,-0.3327480099521901,-0.44901656891893715,0,2.105769230769231,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
4439-JMPMT,False,-1.1145631287986442,0.6975661301508063,-0.800211439951653,1,14.291666666666666,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6537-OTKMY,False,-0.7073594915983407,-0.46569176996548,-0.7042885260317919,0,3.171875,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
8999-EXMNO,False,-0.5444780367182193,-1.4827115340671475,-0.8369690122592638,0,1.0074999999999998,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6725-TPKJO,False,0.47353105628253944,-1.4860351280674797,-0.6349458625974344,0,0.4455555555555556,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2446-BEGGB,True,-1.0738427650786138,1.113015380192337,-0.7606280602834572,1,14.035714285714286,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7162-WPHPM,False,1.0436161483629645,0.22727757910379318,0.8596413117120243,0,1.2135593220338983,1,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1599-MMYRQ,False,1.2064976032430856,0.5546515881365197,1.1920269025008459,0,1.292857142857143,1,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
8821-KVZKQ,False,1.5322605130033284,-0.2114368289400632,0.8079378676613188,0,0.8225352112676056,1,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1496-GGSUK,True,-1.2774445836787656,-1.2982520670487077,-0.9968037410923581,1,12.85,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6434-TTGJP,False,-0.9109613101984924,-0.36764574695567864,-0.7781127433270775,0,4.881818181818182,1,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0042-JVWOJ,False,-0.2594354906780068,-1.5009913010689746,-0.7998140607915708,0,0.725925925925926,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0130-SXOUN,False,1.369379058123207,0.8188773111629334,1.6308438783317039,0,1.3343283582089553,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2575-GFSOE,False,-1.0331224013585834,0.14086413509515497,-0.7843383501683664,1,8.625,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2330-PQGDQ,False,0.758573602322752,0.6460504231456565,0.8903278135183781,0,1.6192307692307693,1,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1452-UZOSF,False,1.6137012404433893,1.3739175092184182,2.32480035155539,0,1.4534246575342464,1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
2097-YVPKN,False,1.3286586944031769,-1.2965902700485417,-0.27752538472342936,0,0.39015151515151514,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2842-JTCCU,False,-1.2367242199587352,-0.6219006879810957,-0.972673995427362,1,15.35,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8597-CTXVJ,False,1.5322605130033284,0.006258578081699082,1.0014835952413932,0,0.9147887323943662,1,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6631-HMANX,False,1.6137012404433893,0.6875953481498096,1.741491897794614,0,1.1705479452054794,1,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
9962-BFPDU,False,-1.2774445836787656,-1.4860351280674797,-0.9992983991528746,0,10.025,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
3296-SILRA,True,-1.2774445836787656,0.3868100911197414,-0.9744180484077231,1,38.2,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
9681-OXGVC,False,-1.1145631287986442,1.1877962451998125,-0.7812034701277174,1,16.75,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
6394-HHHZM,False,-1.1960038562387048,-1.46443176706532,-0.9827630107694509,0,5.175,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5995-LFTLE,False,1.0436161483629645,-1.3115464430500368,-0.3571778296999217,0,0.4288135593220339,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
5180-UCIIQ,True,-0.4223169455581282,-0.8213163280010305,-0.6195143052142391,1,1.7413043478260868,1,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1932-UEDCX,True,0.025607055362205634,1.1911198392001445,0.43577020762426055,0,2.9588235294117644,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
7153-OANIO,False,-1.2774445836787656,0.1724382780983114,-0.9772659323883128,1,34.975,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5188-HGMLP,True,0.880734693482843,0.3070438351117673,0.7222805820435835,0,1.3454545454545455,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0665-XHDJU,False,1.6137012404433893,1.1512367111961581,2.208721483571355,0,1.3616438356164384,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False
6521-YYTYI,False,-1.2774445836787656,0.9484974771758907,-0.9669561508461779,1,46.65,1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
8878-HMWBV,False,-1.1960038562387048,-0.518869273970796,-0.9335100715392528,1,12.2875,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
8265-HKSOW,False,1.6137012404433893,1.4187860282229037,2.3732364558454186,0,1.4719178082191782,1,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3544-FBCAS,False,1.6137012404433893,0.6261088591436628,1.6230729080900952,0,1.1452054794520548,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
5331-RGMTT,True,0.880734693482843,1.1396041321949948,1.3300720073894283,0,1.8009090909090908,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
4759-PXTAN,False,1.0843365120829946,0.5097830691320341,1.0640487363343474,0,1.335,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
7054-DMVAS,False,0.880734693482843,0.017891157082861757,0.5429080445064438,0,1.1872727272727273,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
3428-MMGUB,False,1.125056875803025,0.8238627021634315,1.3015931675835317,0,1.4680327868852459,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
6549-BTYPG,False,1.125056875803025,-0.13167057293208934,0.5828888033347218,0,0.9967213114754098,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
7823-JSOAG,False,-1.1960038562387048,0.3236618051134285,-0.9121399033748283,0,18.625,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3705-RHRFR,False,1.4915401492832983,1.1429277261953275,2.027538663193841,0,1.4164285714285716,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
9374-YOLBJ,False,-1.2774445836787656,-1.5126238800701375,-0.9996516250729477,0,9.625,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
9074-KGVOX,False,0.7178532386027215,-0.8412578920030237,-0.11565960684991462,0,0.7735294117647059,1,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
6128-DAFVY,False,0.9621754209229036,-0.6617838159850825,0.12435740583978157,0,0.7868421052631579,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
9933-QRGTX,False,1.125056875803025,1.0781176431888486,1.469618322438322,0,1.5934426229508196,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
4476-OSWTN,True,1.4915401492832983,1.5218174422332031,2.3519545941610125,0,1.5792857142857142,1,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
3751-KTZEL,False,-1.2774445836787656,-0.9874960280176428,-0.9926754131515032,1,17.525,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1977-STDKI,True,-1.2774445836787656,0.27380789510844483,-0.9759192585680339,1,36.5,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5066-GFJMM,False,-1.1960038562387048,-1.491020519067978,-0.9879510164705251,0,4.975,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
2661-GKBTK,False,1.125056875803025,0.40508985812156867,0.9981500256207029,0,1.2614754098360657,1,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0458-HEUZG,False,-0.7888002190384014,-0.9758634490164798,-0.8092849307735317,0,2.5285714285714285,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
7268-WNTCP,False,1.2064976032430856,-1.4727407520661506,-0.43532906451610315,0,0.3246031746031746,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0824-VWDPO,False,0.5142514200025698,1.0631614701873533,0.9534669467314512,0,2.1032608695652173,1,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
8409-WQJUX,False,-0.30015585439803716,-0.3510277769540174,-0.37978428858460234,0,2.0846153846153848,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
2578-JQPHZ,False,0.47353105628253944,1.1745018691984834,0.9250322601655638,0,2.2244444444444444,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3278-FSIXX,False,-1.2367242199587352,-0.6484894399837535,-0.9753894196879243,0,15.083333333333334,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5813-UECBU,True,0.025607055362205634,0.6344178441444933,0.19118333459361822,1,2.466176470588235,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0328-GRPMV,False,-1.2774445836787656,0.1774236690988095,-0.977199702528299,1,35.05,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9746-UGFAC,False,-0.4223169455581282,-1.4594463760648215,-0.8091745476735088,0,0.9065217391304349,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
2946-KIQSP,False,0.10704778280226633,-1.0406735320229585,-0.48897525112721074,0,0.9291666666666667,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0625-AFOHS,False,-0.13727439951791576,-1.481049737066981,-0.7614228186036218,0,0.6733333333333333,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6726-WEXXK,True,-0.21871512695797646,0.7025515211513048,-0.027905042331744786,0,3.067857142857143,1,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
4636-OLWOE,False,0.880734693482843,-0.12502338493142473,0.44142182234543087,0,1.1090909090909091,1,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False
4342-HENTK,True,-1.2367242199587352,0.19570343610063723,-0.9452989866216939,1,23.55,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4685-ERGHK,False,1.002895784642934,0.7357874611546272,1.1726877833768414,0,1.4982758620689656,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0885-HMGPY,False,1.2064976032430856,0.15415851109648415,0.8628424216126871,0,1.1015873015873017,1,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
5003-OKNNK,False,-0.7073594915983407,-1.4760643460664828,-0.8598183139639948,0,1.271875,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
4195-SMMNX,False,-1.2367242199587352,-1.4760643460664828,-0.9934922480916725,1,6.783333333333334,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
7208-PSIHR,False,1.5322605130033284,1.3140928172124378,2.1658045342824694,0,1.4690140845070423,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4012-ZTHBR,False,-0.46303730927815856,-0.6584602219847502,-0.5991817381900293,0,2.0431818181818184,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0489-WMEMG,False,-0.38159658183809786,-0.5088984919697991,-0.513921831732376,0,2.060416666666667,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
7435-ZNUYY,False,-1.0738427650786138,-1.4677553610656522,-0.956668445924048,0,2.942857142857143,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1354-YZFNB,False,-1.1552834925186746,-1.502653098069141,-0.9777736946484178,0,3.91,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
6956-SMUCM,False,-1.1960038562387048,1.1379423351948288,-0.8812547119884333,1,24.75,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
2985-FMWYF,False,-0.38159658183809786,0.9551446651765553,0.025719067659358365,0,3.8958333333333335,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2812-ENYMO,False,-0.2594354906780068,-0.3393951979528547,-0.40640869231011506,0,2.02037037037037,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False
2717-HVIZY,False,-0.9924020376385531,-1.4860351280674797,-0.9359164231197512,0,2.227777777777778,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
3223-WZWJM,False,-0.2594354906780068,0.6377414381448259,-0.012848787488627384,1,3.109259259259259,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
3422-GALYP,False,-1.2367242199587352,0.4881797081298748,-0.9440626959014379,0,26.483333333333334,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9053-JZFKV,False,1.4100994218432374,1.7096005032519754,2.414740501454012,1,1.7088235294117649,1,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
2530-ENDWQ,False,1.5729808767233588,0.9617918531772199,1.8994942671673292,1,1.301388888888889,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
2890-WFBHU,False,1.0843365120829946,0.5014740841312035,1.1050670963028406,0,1.3308333333333333,1,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False
0327-WFZSY,False,0.26992923768238775,1.1711782751981514,0.6853684733959408,0,2.5,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
7977-HXJKU,False,-0.46303730927815856,-1.5009913010689746,-0.8328627609384136,0,0.890909090909091,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6615-ZGEDR,False,-1.2774445836787656,-1.4976677070686424,-0.9994529354929067,1,9.85,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
7033-CLAMM,False,0.6364125111626608,-1.481049737066981,-0.5545869657807958,0,0.4122448979591837,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
4023-RTIQM,True,-0.055833672077855064,-0.4773243489666429,-0.31048577839025393,0,1.575,1,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False
0864-FVJNJ,False,1.2879383306831464,1.614878074242506,2.1809270189856003,0,1.7438461538461538,1,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
7356-IWLFW,False,0.5549717837226001,0.5064594751317021,0.6562935648499205,0,1.702127659574468,1,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9541-PWTWO,False,0.7992939660427822,0.5380336181348585,0.8612749815923625,0,1.5273584905660378,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3967-VQOGC,False,1.4100994218432374,-1.3248408190513656,-0.26626630852109817,0,0.36617647058823527,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
7872-RDDLZ,True,1.4100994218432374,-0.32776261895169184,0.6367778327658798,0,0.8073529411764706,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9250-WYPLL,False,-1.1145631287986442,0.358559542116917,-0.8255112464768914,1,12.591666666666667,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6308-CQRBU,False,1.5729808767233588,1.478610720228884,2.395048156409935,0,1.5173611111111112,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
2754-XBHTB,False,-0.9516816739185228,0.4283550161238945,-0.6928307602494196,1,7.765000000000001,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1597-LHYNC,True,-0.2594354906780068,1.0049985751815391,0.09444358573358781,1,3.5185185185185186,1,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0186-CAERR,False,1.5729808767233588,1.7129240972523074,2.660784431404956,0,1.6152777777777778,1,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
3043-SUDUA,False,-0.015113308357824713,-1.491020519067978,-0.7425473084997135,0,0.603030303030303,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
5442-BHQNG,False,-1.2367242199587352,0.1857326540996401,-0.9466677370619773,0,23.45,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2169-RRLFW,False,1.5729808767233588,-1.3015756610490399,-0.17442756930208267,0,0.35555555555555557,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5872-OEQNH,False,1.125056875803025,-0.6750781919864114,0.216615600838884,0,0.728688524590164,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
3162-KKZXO,True,0.9214550572028734,1.1761636661986499,1.380428777619855,0,1.7883928571428573,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
7055-VKGDA,False,0.880734693482843,1.3506523512160928,1.4835928229012152,1,1.9163636363636365,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0754-UKWQP,False,-1.2367242199587352,1.0332491241843629,-0.9208601682766339,1,31.95,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
8873-GLDMH,False,-1.0738427650786138,0.3020584441112687,-0.8309641716180205,0,10.549999999999999,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5696-JVVQY,False,0.6364125111626608,0.1774236690988095,0.4217074006813489,0,1.430612244897959,1,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
8946-BFWSG,False,1.247217966963116,-1.3132082400502028,-0.31359858181089845,0,0.39453125,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
7493-TPUWZ,False,-1.2774445836787656,0.47820892612887816,-0.9732038343074716,1,39.575,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0547-HURJB,False,-0.8295205827584317,-1.4527991880641573,-0.9040377838331506,0,1.6192307692307693,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
8904-OPDCK,True,0.880734693482843,-1.3231790220511994,-0.4055697807499413,0,0.4536363636363636,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8845-LWKGE,False,-0.0965540357978854,-0.00869759491979612,-0.13164307973322398,0,2.0806451612903225,1,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
1577-HKTFG,False,-0.0965540357978854,-1.4993295040688086,-0.7185720991747494,1,0.6338709677419354,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
8752-STIVR,False,-1.1552834925186746,0.4732235351283796,-0.8743005766869933,1,15.8,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0691-NIKRI,False,0.3106496014024181,1.3689321182179202,0.9059801371016188,0,2.5841463414634145,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
5022-JNQEQ,False,-0.9516816739185228,0.36853032411791364,-0.7222588947155127,0,7.584999999999999,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4558-FANTW,False,-0.62591876415828,0.9003053641710731,-0.31298043645077045,1,5.102777777777778,1,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
